timestamp,voc [ppb],sound_pressure_level [dba],indoor_relative_humidity [%],air_temperature [Celsius],illuminance [lux],pm2.5 [mu_g/m3],indoor_co2 [ppm],wifi_connected_devices [number],ceiling_fan_energy [kWh],lighting_energy [kWh],plug_load_energy [kWh],chilled_water_energy [kWh],ahu_fan_energy [kWh],supply_air_flow [CMH],damper_position [%],temp_setpoint [Celsius],cooling_coil_valve_position [%],cooling_coil_valve_command [%],ahu_fan_speed [Hz],offcoil_air_temp [Celsius],offcoil_temp_setpoint [Celsius],pressure_across_filter [Pa],supply_air_humidity [%],supply_air_pressure [Pa],supply_air_temperature [Celsius],baromatic_pressure [hPa],dry_bulb_temp [Celsius],global_horizontal_solar_radiation [W/m2],wind_direction [Degree],wind_speed [m/s],outdoor_co2 [ppm],outdoor_relative_humidity [%],occupant_presence [binary],occupant_count [number]
2021-10-27 09:40 +08:00,108.0333328,53.83666611,55.5890007,29.06466675,998.5366821,2.233333349,434.2666626,3,0,0.067383,0.103516,1.997944634,0.11523,1940.42334,70.07217407,26,49.39486694,43.09761047,29.95469093,17.07312965,17,71.10810852,94.86452484,118.9230652,18.93130684,1005.198364,28.9016571,605.8508911,185.8528595,2.408283234,488.4454346,79.69668579,1,5
2021-10-27 09:45 +08:00,110.1290359,53.93225861,55.68613052,29.0248394,944.2645264,2.096774101,432.7096863,5,0,0.067382,0.103515,2.137921816,0.11719,1945.702393,73.03904724,26,50.00939178,44.10853577,29.96044731,16.92518997,17,69.65341187,94.86452484,118.9230652,18.93130684,1005.101624,29.10162163,389.0694275,181.0410004,2.75,486.280426,79.50324249,1,5
2021-10-27 09:50 +08:00,106.7666702,54.45999908,55.57699966,29.06766701,898.8033447,2.033333302,428.0666809,3,0,0.067383,0.103516,2.880611727,0.11524,1919.759399,73.03904724,26,49.06799316,43.09511948,29.1513958,16.923769,17,63.80651093,94.86452484,120.9561157,18.82317543,1005.101624,29.29833984,752.6016235,186.2623749,1.969748259,488.035614,79.20166016,1,5
2021-10-27 09:55 +08:00,108.5999985,54.0933342,55.42733383,29.06433296,926.4966431,2.066666603,430.3666687,6,0,0.067383,0.103516,2.04335987,0.11718,1921.699341,73.03904724,26,46.96176529,41.01515579,29.1513958,16.923769,17,65.8808136,94.86452484,120.9561157,18.82317543,1005.200012,29.10487366,194.30867,209.2909698,3.531895161,488.6355286,80.18375397,1,4
2021-10-27 10:00 +08:00,109.5666656,53.89666748,55.44233322,29.00499916,1071.180054,2.166666746,428.1000061,4,0,0.067383,0.103515,2.80806135,0.11524,1957.467163,73.9807663,26,47.2260704,41.01515579,28.73376656,17.07566261,17,63.96881866,94.86452484,120.9561157,18.82317543,1005.200012,29.00166321,163.9002075,192.6519623,2.171018124,485.4797974,82.00332642,1,4
2021-10-27 10:05 +08:00,106.7931061,54.04827499,55.28517151,29.05896568,992.6275635,2,431.5517273,4,0.016724,0.033691,0.050782,2.137640222,0.11914,1940.237915,73.9807663,26,48.34720993,42.17955399,28.73376656,17.07566261,17,61.47385406,94.86452484,120.9561157,18.82317543,1005.200012,29,422.5179749,191.7208557,2.507403374,481.901123,81.81460571,1,4
2021-10-27 10:10 +08:00,109.3666687,54.1566658,55.43366623,29.01833344,852.2533569,2,431.7999878,5,0.016602,0.033203,0.050781,2.575811524,0.11914,1948.622925,73.9807663,26,49.29156876,43.30037308,28.73376656,17.07566261,17,62.63496017,94.86452484,120.9561157,18.82317543,1005.200012,28.6033268,311.2016296,136.4894409,1.163557649,482.2778625,83.57671356,1,4
2021-10-27 10:15 +08:00,110.0400009,53.62799835,55.32559967,29.05680084,758.7839966,2.039999962,430.7200012,5,0.016723,0.033692,0.050781,2.516038869,0.11914,1937.379517,72.56780243,26,50.05989456,44.34742355,28.73376656,16.9258461,17,64.48258972,94.86452484,120.9561157,18.82317543,1005.200012,28.29999924,322.4675293,190.2597046,2.090003729,479.8919983,83.59354401,1,4
2021-10-27 10:20 +08:00,110.0400009,53.62799835,55.32559967,29.05680084,758.7839966,2.039999962,430.7200012,5,0.016602,0.033203,0.050781,2.345788734,0.12109,1930.366699,72.56780243,26,47.27598572,41.00764847,28.78110886,16.92334747,17,64.28904724,94.86452484,119.9680634,18.71541214,1005.200012,28.5,286.1488037,206.3537598,2.973297119,480.2952576,82.40000153,1,4
2021-10-27 10:25 +08:00,92.53845978,54.73846054,55.59846115,28.97076988,565.1692505,2.153846264,435.5384521,4,0.016723,0.033691,0.050782,2.00646516,0.11914,1961.74646,72.78199005,26,48.21416473,42.13475418,29.37034798,17.07198906,17,65.89907074,94.86452484,118.9468079,18.83250237,1005.200012,28.20000076,240.1795959,191.8110199,3.134815693,479.8865051,83.61306,1,5
2021-10-27 10:30 +08:00,115.4333344,54.22999954,55.74833298,28.94333267,522.9299927,2.066666603,446.0666809,5,0.016724,0.033692,0.050781,1.958176687,0.11915,1935.118774,69.18831635,26,50.03540802,44.41802216,29.46124649,17.06964111,17,69.45317078,94.86452484,120.7629623,18.95199776,1005.198364,28.29999924,280.2103882,200.9411163,3.94522953,480.6762085,84.08683777,1,6
2021-10-27 10:35 +08:00,116,54.43999863,56.94566727,28.95466614,467.4299927,2.033333302,442.1333313,5,0.016602,0.033203,0.050293,2.325071568,0.11914,1938.869385,73.33721924,26,49.48453522,43.56115341,29.71439171,16.97708893,17,69.00921631,94.86452484,120.7856064,18.82792664,1005.200012,28.49654007,339.4464722,180.6168365,2.954976559,479.6789856,82.71037292,1,5
2021-10-27 10:40 +08:00,118.5666656,54.48333359,58.19533157,29.01733398,418.4233398,2,443.6333313,5,0.016723,0.033691,0.050781,1.929099142,0.11914,1938.994629,73.46923065,26,49.40901566,43.86130524,29.87098694,17.12734032,17,69.83145142,94.86452484,120.838768,18.82378769,1005.198364,28.40164757,422.9780579,195.6697693,1.675658822,478.6893311,82.21153259,1,9
2021-10-27 10:45 +08:00,124.6666641,53.75999832,57.70633316,29.23433304,376.7766724,2,443.3333435,3,0.016602,0.033203,0.050781,2.110902688,0.11914,1922.394165,73.88838959,26,46.64493179,40.22268295,29.41550255,16.64192581,17,67.43060303,94.86452484,120.838768,18.67893982,1005.198364,28.29999924,259.0485535,176.844986,1.081326246,481.6485901,84.90000153,1,5
2021-10-27 10:50 +08:00,130,53.61666489,57.57166672,29.27799988,352.8699951,2.133333445,447.6000061,5,0.016723,0.033692,0.050782,1.829902585,0.11914,1885.930664,70.23215485,26,49.50901794,43.75912857,29.34797287,17.10764122,17,66.03018951,94.86452484,120.7783356,18.80724144,1005.099976,28.20000076,330.5600281,186.5678253,1.758962154,480.2753906,84.79348755,1,5
2021-10-27 10:55 +08:00,133.8965454,53.55172348,57.4662056,29.34586143,337.1724243,2.068965435,451.6551819,4,0.016602,0.033203,0.050781,2.241045237,0.11914,1943.814575,73.76580811,26,45.58679962,39.29909134,29.38035393,16.80121231,17,66.69967651,94.86452484,120.7773209,18.69358444,1005.099976,28.10324287,439.5836487,203.9189301,4.181569576,479.6889648,83.89351654,1,5
2021-10-27 11:00 +08:00,134.5,53.53666687,57.32333374,29.42733383,330.6099854,2.033333302,458,5,0.016724,0.033691,0.050781,2.195706434,0.12109,1953.415161,73.76580811,26,47.63188553,40.97830582,29.16716003,16.83238029,17,65.80277252,94.86452484,120.7773209,18.82906532,1005.099976,28.20000076,346.0830078,194.4262695,2.127258301,480.4652405,83.60829926,1,5
2021-10-27 11:05 +08:00,136.1818237,53.45909119,57.35772705,29.4459095,328.9818115,2.045454502,460.9545593,4,0,0.050782,0.050293,2.377520168,0.11914,1965.622925,73.26004028,26,46.91426468,40.94133759,29.16716003,16.98161697,17,64.17718506,94.86452484,120.7773209,18.79183006,1005.099976,28.29999924,376.0634155,181.0695496,3.30791378,478.1194763,83.11962891,1,5
2021-10-27 11:10 +08:00,136.1818237,53.45909119,57.35772705,29.4459095,328.9818115,2.045454502,460.9545593,5,0,0.050293,0.050781,1.845217763,0.11914,1955.018311,75.19319153,26,49.95611954,44.2441864,29.16716003,16.97193718,17,66.98323822,94.86452484,120.7773209,19.01899147,1005.099976,28.54958916,456.4487915,206.3907166,2.096581697,480.4719849,82.54711914,1,5
2021-10-27 11:15 +08:00,114.0625,54.35625076,57.46437454,29.51000023,327.7625122,2.25,469.3125,5,0,0.050781,0.050293,2.188853403,0.11914,1976.057251,74.07350922,26,47.31520462,40.95755768,29.16716003,16.97269058,17,63.85573196,94.86452484,120.7773209,18.74398613,1004.900024,28.70000076,902.0464478,270.1025391,1.32466507,480.501709,80.92607117,1,4
2021-10-27 11:20 +08:00,135.7666626,53.71666718,57.4766655,29.50233269,327.7200012,2.233333349,467.8333435,5,0,0.050293,0.050293,1.892349422,0.11914,1970.700317,70.42987061,26,48.57577515,42.98604584,29.14565277,16.97269058,17,65.83355713,94.86452484,120.7773209,18.85198402,1004.900024,28.80328178,890.819397,200.6837311,4.142612934,483.2873535,78.09506989,1,4
2021-10-27 11:25 +08:00,138.3666687,53.75666809,57.40499878,29.48966599,326.1499939,2.233333349,464.1666565,4,0,0.050781,0.050293,1.99023812,0.11915,1956.835938,74.74448395,26,48.42684937,41.9171524,29.12558746,16.97269058,17,62.94166565,94.86452484,120.7773209,18.85286331,1005.099976,28.70000076,865.8862915,208.0001678,2.50999999,484.4538574,78.69999695,1,4
2021-10-27 11:30 +08:00,136.1666718,53.72999954,57.41866684,29.52199936,326.1199951,2.333333254,470.5333252,4,0,0.050781,0.050781,2.112256087,0.11914,1961.910278,75.15283203,26,46.49372482,40.81972885,29.12558746,16.97269058,17,65.27882385,94.86452484,120.7773209,18.74150848,1004.801636,29.20000076,885,193.0881195,2.758558989,484.4902039,75.70816803,1,4
2021-10-27 11:35 +08:00,135.6666718,53.70333481,57.53666687,29.52599907,326.230011,2.333333254,463.3666687,3,0,0.050293,0.050293,2.037786461,0.11914,1936.836792,74.93490601,26,49.19918442,43.32961273,29.12338066,17.12172318,17,65.21864319,94.86452484,120.7773209,18.84993744,1004.898376,29.99836349,893.0490723,175.0717773,1.516013026,487.4324646,73.60490417,1,4
2021-10-27 11:40 +08:00,132.6000061,53.85333252,57.62666702,29.53933334,326.0566711,2.266666651,468.2000122,4,0,0.050782,0.050293,2.074756736,0.12109,1921.895386,75.32688904,26,46.64518738,41.01696396,29.23997688,16.80628586,17,66.16769409,94.86452484,120.7773209,18.69025421,1004.801636,29.69837952,903.9675903,170.29776,2.466056585,488.4588013,75.01296997,1,4
2021-10-27 11:45 +08:00,130.5172424,53.69310379,57.80758667,29.51655197,326.0965576,2.448275805,465.8275757,4,0,0.050293,0.050293,1.891196954,0.11914,1950.234619,75.32688904,26,49.68452835,44.26800537,29.23997688,17.1048584,17,65.01850891,94.86452484,120.7773209,18.94194794,1004.900024,28.80491257,905.9508667,211.8607941,2.802783966,488.0687561,77.97379303,1,4
2021-10-27 11:50 +08:00,127.7333298,53.93999863,57.76533508,29.56766701,326.0400085,2.566666603,474.9333191,3,0,0.050781,0.050782,1.866108642,0.11914,1917.079468,73.03102112,26,49.50256348,43.26592636,29.33472443,16.95311737,17,68.25926971,94.86452484,120.7773209,18.82967567,1004.60321,29.09188652,913.0487061,185.618103,0.907427549,484.6999512,78.31623077,1,5
2021-10-27 11:55 +08:00,126.5555573,53.53333282,57.58222198,29.66388893,326.1611023,2.666666746,479.944458,3,0,0.050293,0.050293,2.385506224,0.11914,1952.650024,70.33796692,26,51.38280487,44.55521011,30.2081089,16.94636917,17,70.68968201,94.86452484,118.6950073,18.82967567,1004.599976,29.20323753,925.9676514,194.9533844,4.159451008,486.2764282,76.57411194,1,5
2021-10-27 12:00 +08:00,126.5555573,53.53333282,57.58222198,29.66388893,326.1611023,2.666666746,479.944458,4,0,0.050781,0.050293,1.918945578,0.11914,1940.849854,74.2974472,26,48.68227386,42.48352051,30.20965767,16.94378471,17,69.68149567,94.86452484,120.7767639,18.71821404,1004.403259,29.50162888,921.0651855,107.1825638,1.101122737,486.092804,75.8032608,1,6
2021-10-27 12:05 +08:00,109.1578979,53.56315613,57.996315,29.62736893,325.6105347,2.736842155,482.4736938,6,0.016723,0.050293,0.033691,2.218332445,0.1211,1924.998779,75.04812622,26,48.68227386,42.48352051,30.20965767,16.94378471,17,69.61199188,94.86452484,120.7767639,18.81851959,1004.400024,30.09838295,930.0161743,105.5213242,2.285307646,487.9016113,73.49514771,1,6
2021-10-27 12:10 +08:00,125.4333344,53.63333511,57.98600006,29.64999962,326.0733337,2.700000048,483.1000061,3,0.016724,0.050781,0.033691,2.252797753,0.12304,1938.536133,73.82933807,26,50.25064087,44.5551033,30.20405769,17.09420967,17,70.26212311,94.86452484,120.7767639,18.91693115,1004.299988,30.09837151,932.9837036,158.3452759,2.043096066,487.7252197,74.19348145,1,6
2021-10-27 12:15 +08:00,126.5333328,53.45666504,58.13066483,29.62400055,326.0100098,2.633333445,481.5333252,3,0.016846,0.050293,0.03418,2.038949173,0.1211,1929.904419,73.88279724,26,50.56216812,44.57197952,29.64621925,16.94514275,17,68.47442627,94.86452484,120.7767639,18.91858864,1004.299988,30.10000038,918.1304932,162.2874451,1.836801052,487.885437,73.37716675,1,6
2021-10-27 12:20 +08:00,125.9333344,53.53333282,58.27899933,29.60400009,325.9700012,2.633333445,481.9333191,5,0.016723,0.050781,0.033691,2.522723562,0.12304,1935.559448,75.01290131,26,48.16653442,42.35147095,29.36423111,16.94514275,17,68.11720276,94.86452484,120.7767639,18.80537415,1004.198364,30.19838333,926.1132813,187.8725433,1.29210341,489.6715393,73.39514923,1,6
2021-10-27 12:25 +08:00,124.4000015,53.43000031,58.36433411,29.60733414,325.9933472,2.700000048,487,2,0.016724,0.050293,0.033692,2.125420316,0.1211,1954.970947,75.03148651,26,49.90595627,44.54079437,29.62158394,17.09599876,17,64.80246735,94.86452484,118.7951355,18.80712318,1004.099976,29.79674721,944.9349365,213.4438019,4.321865082,489.8482971,74.13577271,1,6
2021-10-27 12:30 +08:00,124.4666672,53.47999954,58.51800156,29.58933258,325.8900146,2.833333254,486.7333374,6,0.016723,0.050782,0.033691,2.777134394,0.12304,1952.964844,73.89131927,26,50.0847168,43.48979187,29.30434227,16.94411659,17,65.25874329,94.86452484,120.8041763,18.80289459,1004.099976,29.89836121,938.0491333,213.8431854,4.691667557,488.2952576,73.9131012,1,6
2021-10-27 12:35 +08:00,123.4482727,54.03103638,58.5941391,29.59689713,326.1241455,2.896551609,489.5172424,2,0.016724,0.050293,0.033692,2.496119803,0.1211,1942.53479,73.89131927,26,48.57700729,42.45479202,28.83043098,16.94411659,17,64.46757507,94.86452484,120.8041763,18.80102158,1003.801636,29.79999924,944.0973511,161.7702789,2.432558775,488.0527344,74.67727661,1,6
2021-10-27 12:40 +08:00,122.1666641,53.44666672,58.84033203,29.5636673,327.0333252,2.766666651,489.4666748,4,0.016724,0.050293,0.033691,3.120590373,0.12109,1950.786865,74.90437317,26,49.00164413,43.48865891,29.10935402,17.09342575,17,64.34353638,94.86452484,120.8041763,18.80102158,1003.799988,30,943,116.9846497,1.290683746,488.4652405,73.10326385,1,6
2021-10-27 12:45 +08:00,119.5333328,53.3133316,58.87400055,29.56866646,327.1666565,3,490.1333313,3,0.016845,0.050781,0.03418,2.594522411,0.12305,1956.695435,75.95212555,26,50.24187088,44.55042267,29.10935402,16.94655228,17,65.40917206,94.86452484,120.8041763,18.80102158,1003.698364,29.60000038,938.0162964,205.5106659,2.785658836,487.2986755,73.79673767,1,6
2021-10-27 12:50 +08:00,119.5333328,53.3133316,58.87400055,29.56866646,327.1666565,3,490.1333313,2,0.016724,0.050293,0.033691,2.321308736,0.12109,1960.592773,75.95212555,26,47.4487915,41.20918274,29.10449028,16.94411659,17,65.21195984,94.86452484,120.8041763,18.69608307,1003.599976,29.79515076,945.9353638,169.3901978,2.256142378,488.4818726,74.51454926,1,6
2021-10-27 12:55 +08:00,101.5909119,53.20454407,59.09090805,29.58727264,327.1408997,2.863636255,492.6818237,3,0.016724,0.050781,0.033692,2.745946662,0.12305,1932.764771,74.53392029,26,50.9083519,44.62464905,28.64129829,16.94703674,17,62.70882034,94.86452484,120.8041763,18.94381523,1003.301636,30.59346962,949.8856812,205.1260834,2.457877398,487.8527832,70.73101807,1,6
2021-10-27 13:00 +08:00,116.2666702,50.6566658,59.16433334,29.60633278,54.54999924,2.966666698,493.1000061,3,0.016723,0.050293,0.033691,2.191724909,0.12109,1961.128052,70.79569244,26,47.17374039,41.41408539,28.64129829,16.93713379,17,62.26552582,94.86452484,120.8041763,18.68755722,1003.299988,30.49838257,946.9676514,190.4000549,2.340485334,488.5081787,70.20646667,1,7
2021-10-27 13:05 +08:00,111.9000015,50.15000153,58.4280014,29.88999939,0,2.633333445,487.2666626,2,0,0.067383,0.067871,2.199554574,0.11719,1935.620483,74.03259277,26,49.51277161,43.70223618,28.64129829,17.089077,17,62.53447342,94.86452484,120.8041763,18.88740921,1003.299988,30.20325089,945.0162354,205.8431244,2.11543417,490.4744568,71.39187622,1,7
2021-10-27 13:10 +08:00,104.0999985,50.05333328,58.01399994,30.05366707,0,2.799999952,485.8333435,2,0,0.067871,0.067871,2.338424767,0.11524,1957.553833,74.96378326,26,48.8686409,42.71442795,28.80607796,16.93278694,17,62.62120056,94.86452484,120.8041763,18.76786804,1003.299988,30.50163651,941.0490723,186.9280396,2.027382374,488.3284912,70.39672852,1,7
2021-10-27 13:15 +08:00,98.23332977,49.73666763,57.84633255,30.11466599,0,2.866666555,486.7000122,2,0,0.067383,0.067871,3.016219295,0.11718,1975.944946,74.96357727,26,48.0556221,42.72828674,29.49793625,17.07903099,17,67.44828033,94.86452484,118.8164291,18.76786804,1003.198364,30.20000076,943.9837646,204.438324,3.61955142,492.0572815,69.81460571,1,8
2021-10-27 13:20 +08:00,93.76667023,49.98666763,57.81399918,30.12999916,0,2.966666698,485.4333191,3,0,0.067871,0.067871,2.28467886,0.11524,1960.016846,73.71598816,26,51.20262909,45.02519608,30.26706696,17.08206749,17,69.64647675,94.86452484,118.8164291,18.89438438,1003.099976,30.19887352,933.045105,208.7283783,2.164702892,491.0677185,70.6056366,1,7
2021-10-27 13:25 +08:00,93.58620453,49.79655075,57.76586151,30.15793037,0,3,487.5172424,3,0,0.067383,0.067871,2.69644938,0.11718,1941.720703,74.49655914,26,48.30195999,41.88498306,29.791399,16.93010902,17,67.38119507,94.86452484,120.9310455,18.78702354,1002.900024,30.29999924,932.0484619,217.8465881,2.780980587,490.4747009,70.19515228,1,9
2021-10-27 13:30 +08:00,92.69999695,49.77000046,57.87033463,30.1293335,0,3.066666603,485.8666687,4,0,0.067871,0.067872,2.411619119,0.11719,1946.532837,74.64002228,26,46.16003799,40.57762146,28.68774986,16.93010902,17,62.67518616,94.86452484,120.9310455,18.78702354,1002.900024,30.10000038,932.9675293,207.2436523,2.230089903,489.0849609,69.53086853,1,8
2021-10-27 13:35 +08:00,93.08333588,49.99166489,57.89333344,30.14333344,0,3.166666746,486.5833435,2,0,0.067383,0.067382,2.292488299,0.11524,1948.209839,74.38558197,26,49.25022125,43.79024887,28.72993851,17.07975006,17,63.99773788,94.86452484,118.8755722,18.88607025,1002.799988,30.5967598,930.0161743,187.9247437,2.142473459,491.1819458,67.21133423,1,8
2021-10-27 13:40 +08:00,93.08333588,49.99166489,57.89333344,30.14333344,0,3.166666746,486.5833435,2,0,0.067382,0.067871,2.349214031,0.11718,1943.147339,74.38558197,26,46.49235153,40.38835907,28.57358742,16.77046013,17,62.23954773,94.86452484,120.8956451,18.64461327,1002.799988,30.70000076,923.9674072,205.7148132,2.698419094,490.8874207,65.28369141,1,8
2021-10-27 13:45 +08:00,85.76000214,49.41999817,57.95840073,30.13999939,0,3.079999924,482.519989,2,0,0.067871,0.067872,1.765861854,0.11524,1930.725708,74.38558197,26,48.82080841,42.79940033,28.57358742,17.22211266,17,60.98628616,94.86452484,120.8956451,18.88566971,1002.599976,31,920.9351196,225.1632538,2.788432598,494.2568359,63.44216156,1,8
2021-10-27 13:50 +08:00,95.53333282,49.93333435,58.1629982,30.0806675,0,3.099999905,481.4333191,2,0,0.067383,0.067871,2.128855145,0.11719,1937.141968,74.38558197,26,46.02421188,40.39621735,28.57358742,16.7573452,17,63.36347198,94.86452484,120.8956451,18.63174248,1002.599976,30.59673882,910.0162964,202.3543243,2.874290943,494.0305786,65.69184113,1,8
2021-10-27 13:55 +08:00,96.96774292,49.90322495,58.20903397,30.07419395,0,3.064516068,479.8387146,2,0,0.067871,0.067871,2.069049412,0.11523,1954.677856,74.17481995,26,46.62223434,40.39621735,28.57358742,17.06102562,17,61.92263031,94.86452484,120.8956451,18.73093796,1002.400024,30.39512634,904.0162354,179.8335419,2.524567366,490.6810303,60.07635117,1,7
2021-10-27 14:00 +08:00,96.90000153,50.03333282,58.16333389,30.08966637,0,3.133333445,475,2,0,0.067383,0.067871,1.803779795,0.11719,1952.381348,74.07878113,26,44.03710938,38.31826401,28.57358742,16.90807343,17,61.47569275,94.86452484,120.8956451,18.73093796,1002.299988,30.9983654,896.0653687,156.2823181,0.811738074,492.6735535,60.58692169,1,7
2021-10-27 14:05 +08:00,97.56666565,49.78333282,58.20566559,30.07299995,0,3.066666603,474.7333374,2,0.016724,0.067871,0.050781,1.808929211,0.1289,2000.146851,72.02970123,26,44.95904922,39.30961227,29.21144104,17.05922318,17,65.13002777,94.86452484,118.8789291,18.84049606,1002.398376,30.89999962,890.9349365,194.9893799,3.415853024,490.877655,61.29024124,1,8
2021-10-27 14:10 +08:00,97.30000305,50.19666672,58.39500046,30.02599907,0,3.099999905,472.5333252,2,0.016602,0.067383,0.050293,1.888806677,0.12891,1943.568237,71.70205688,26,47.69508362,41.50805283,30.43265724,17.06360245,17,70.7199173,94.86452484,120.8661194,18.94356728,1002.200012,30.29999924,875.0967407,195.0176544,3.343223572,493.6539917,62.39033127,1,8
2021-10-27 14:15 +08:00,99,50.0724144,58.31482697,30.06689644,0,3.068965435,472.6896667,3,0.016723,0.067871,0.050781,2.228658633,0.12695,1965.542847,75.90737152,26,49.4237442,43.80358887,30.70672226,17.06118011,17,73.90440369,94.86452484,120.734024,18.94356728,1002.099976,31,871,203.2026215,2.582047462,492.2575989,58.81947327,1,8
2021-10-27 14:20 +08:00,98.83870697,49.85161209,58.38774109,30.03096771,0,3.096774101,473.5161438,3,0.016602,0.067383,0.050293,2.070526875,0.12891,1950.633057,75.90737152,26,44.58691025,37.98376846,30.07850075,16.76299286,17,71.04268646,94.86452484,120.7661972,18.71962357,1001.900024,30.90164757,860.032959,203.2107086,2.71906352,491.8968506,57.79587936,1,8
2021-10-27 14:25 +08:00,101.5555573,49.92222214,58.39444351,30.02444458,0,3,480.3333435,3,0.016723,0.067871,0.050781,1.928165119,0.12891,1935.62146,75.90737152,26,41.66420746,35.90216446,29.14651871,16.92534447,17,67.0668869,94.86452484,120.7661972,18.61495972,1001.799988,30.70000076,850.0650024,196.9122772,2.774386168,491.4969482,58.8935051,1,8
2021-10-27 14:30 +08:00,101.5555573,49.92222214,58.39444351,30.02444458,0,3,480.3333435,2,0.016724,0.067871,0.050782,1.737752243,0.1289,1947.786499,75.90737152,26,43.87331009,38.09500122,28.68643379,17.08521461,17,64.23033905,94.86452484,120.7661972,18.92864418,1001.799988,30.79999924,834.1143799,197.0261536,1.978632331,491.1069336,61.06240845,1,9
2021-10-27 14:35 +08:00,89.5,49.47142792,58.74214172,29.94214249,0,3.035714388,478.0714417,4,0.016602,0.067383,0.050293,1.845927485,0.12891,1944.96875,75.70161438,26,44.40840912,37.99535751,28.52752304,16.9346714,17,64.24926758,94.86452484,120.7661972,18.80027199,1001.799988,30.89836311,823.0327148,208.5571442,1.682595372,495.2332458,60.70817947,1,8
2021-10-27 14:40 +08:00,98.6333313,49.91999817,58.76233292,29.95833397,0,3.066666603,473.5333252,2,0.016723,0.067871,0.050781,1.656834989,0.12695,1949.678955,75.60604095,26,45.98374176,40.2093811,28.64870071,17.08657074,17,64.68000793,94.86452484,120.9062271,18.91209412,1001.599976,31.50486946,808.0973511,203.4730225,0.980772853,496.6395874,60.56916428,1,8
2021-10-27 14:45 +08:00,99.09999847,49.89333344,58.73300171,29.94300079,0,3,472.0666809,4,0.016602,0.067383,0.050293,2.202654316,0.12891,1957.496094,75.6060791,26,47.38827515,41.42912292,29.5346508,17.08657074,17,68.99006653,94.86452484,120.9062271,18.91209412,1001.599976,31.99676704,788.1940308,287.0549316,0.368268371,497.2976685,57.51131821,1,7
2021-10-27 14:50 +08:00,98.33333588,49.67666626,58.75033188,29.951334,0,3.099999905,470.9666748,2,0.016723,0.067871,0.050781,2.306634726,0.1289,1895.942017,73.93925476,26,48.4953537,42.42622375,29.63042831,16.93935013,17,68.80105591,94.86452484,118.8880692,18.91209412,1001.400024,32.49674606,775.9837646,109.4039993,1.26495862,498.4645386,57.41463852,1,7
2021-10-27 14:55 +08:00,98.43333435,49.56666565,58.83200073,29.92066574,0,3.066666603,474.9666748,2,0.016602,0.067383,0.050293,2.083487783,0.12891,1956.284546,71.56673431,26,46.02143097,40.1709938,29.93344307,16.93690109,17,68.06478882,94.86452484,118.8880692,18.79425049,1001.299988,33.19838333,759.0808105,278.6835327,0.907574952,501.1251526,57.79838181,1,8
2021-10-27 15:00 +08:00,96.75862122,49.79310226,58.97275925,29.88620758,0,3.034482718,470.1724243,2,0.016724,0.067871,0.050781,1.681326315,0.12891,1943.214233,75.97375488,26,49.33428955,43.76745987,29.72520447,17.24174881,17,71.30053711,94.86452484,118.8880692,19.05145264,1001.299988,32.90488052,745.0650635,154.5935364,1.35796845,504.0753479,57.58861542,1,8
2021-10-27 15:05 +08:00,96.16129303,49.67419434,58.84741974,29.93967819,0,3.096774101,469.1612854,2,0,0.050293,0.059571,2.750086387,0.12695,1948.21106,75.91452789,26,49.35004807,42.75325012,30.08520317,17.0897274,17,71.909729,94.86452484,118.8880692,18.9434166,1001.299988,32.39837265,734.0976563,192.8961182,2.235441446,504.007019,59,1,8
2021-10-27 15:10 +08:00,95.20689392,49.61724091,58.91482925,29.91689682,0,3.137931108,475.2758484,2,0,0.050781,0.059082,2.062011347,0.12891,1962.701538,75.91452789,26,48.674366,42.75325012,29.87505341,16.94096756,17,68.02713776,94.86452484,120.8369675,18.9434166,1001.299988,32.69355392,721.0483398,203.5244293,2.035003185,499.3031311,58.7209549,1,8
2021-10-27 15:15 +08:00,100,49.25,58.81666565,29.9533329,0,3.166666746,473,2,0,0.050293,0.05957,2.010650336,0.1289,1954.273193,75.91384125,26,45.77573776,39.48577118,30.10567665,16.94096756,17,70.07341766,94.86452484,120.8688965,18.83331299,1001.200012,32.10324478,711.0487061,130.7642822,1.639150977,501.3798218,56.79188538,1,9
2021-10-27 15:20 +08:00,39,46.40000153,59.05500031,29.88500023,0,3,470,3,0,0.050781,0.05957,1.4931755,0.12891,1931.988647,76.4776001,26,45.00821304,39.37991714,30.33995628,17.08811378,17,69.20516968,94.86452484,118.8856049,18.83331299,1001.099976,32.29999924,692.081543,192.6800537,2.804730177,498.6679382,54.70000076,1,9
2021-10-27 15:25 +08:00,90.96551514,49.53103638,59.14413834,29.84965515,0,3,466.241394,2,0,0.050293,0.059082,1.82389404,0.12695,1930.726318,75.25811005,26,47.83916473,41.67613983,30.77658653,17.09055328,17,76.08950043,94.86452484,118.8856049,18.95886612,1001.099976,31.70650482,691.0487671,208.7089386,2.512114286,498.5101624,57.26585388,1,9
2021-10-27 15:30 +08:00,92.5,49.55666733,59.13399887,29.8560009,0,3.233333349,467.2666626,2,0,0.050782,0.059571,1.781643122,0.12891,1953.652588,75.25811005,26,48.17948532,41.67654419,30.84775543,16.9408741,17,74.70718384,94.86452484,120.8953247,18.95886612,1001.099976,31.90118217,668.0236206,198.5373383,2.073851109,496.4718018,56.08817291,1,9
