DayOfYear,Hour,Minute,Out_Temp_C,Out_RH_pct,Mixer_Inlet_Flow_kg_s,Mixed_Air_Flow_kg_s,CC_Out_Flow_kg_s,HC_Out_Flow_kg_s,Fan_Out_Flow_kg_s,SPACE1-1_Temp_C,SPACE1-1_RH_pct,SPACE1-1_VAV_Flow_kg_s,SPACE2-1_Temp_C,SPACE2-1_RH_pct,SPACE2-1_VAV_Flow_kg_s,SPACE3-1_Temp_C,SPACE3-1_RH_pct,SPACE3-1_VAV_Flow_kg_s,SPACE4-1_Temp_C,SPACE4-1_RH_pct,SPACE4-1_VAV_Flow_kg_s,SPACE5-1_Temp_C,SPACE5-1_RH_pct,SPACE5-1_VAV_Flow_kg_s
188,21,15,22.53,62.0,4.5,4.5,4.5,4.5,4.5,21.1,45.8,0.9,18.34,54.29,0.9,21.1,45.8,0.9,18.35,54.28,0.9,21.1,45.88,0.9
188,21,30,22.25,64.0,4.5,4.5,4.5,4.5,4.5,21.1,45.76,0.9,18.33,54.28,0.9,21.1,45.76,0.9,18.34,54.26,0.9,21.1,45.84,0.9
188,21,45,21.97,66.0,4.5,4.5,4.5,4.5,4.5,21.1,45.74,0.9,18.32,54.28,0.9,21.1,45.74,0.9,18.33,54.27,0.9,21.1,45.82,0.9
188,22,0,21.7,68.0,4.5,4.5,4.5,4.5,4.5,21.1,45.74,0.9,18.32,54.3,0.9,21.1,45.74,0.9,18.32,54.29,0.9,21.1,45.82,0.9
188,22,15,21.55,69.25,4.5,4.5,4.5,4.5,4.5,21.1,45.74,0.9,18.31,54.33,0.9,21.1,45.74,0.9,18.31,54.32,0.9,21.1,45.82,0.9
188,22,30,21.4,70.5,4.5,4.5,4.5,4.5,4.5,21.1,45.74,0.9,18.3,54.36,0.9,21.1,45.75,0.9,18.3,54.36,0.9,21.1,45.83,0.9
188,22,45,21.25,71.75,4.5,4.5,4.5,4.5,4.5,21.1,45.76,0.9,18.29,54.4,0.9,21.09,45.79,0.9,18.3,54.4,0.9,21.1,45.83,0.9
188,23,0,21.1,73.0,4.5,4.5,4.5,4.5,4.5,21.1,45.77,0.9,18.29,54.45,0.9,21.08,45.84,0.9,18.29,54.44,0.9,21.1,45.85,0.9
188,23,15,21.1,75.0,4.5,4.5,4.5,4.5,4.5,21.1,45.83,0.9,18.28,54.53,0.9,21.07,45.91,0.9,18.28,54.53,0.9,21.1,45.89,0.9
188,23,30,21.1,77.0,4.5,4.5,4.5,4.5,4.5,21.1,45.92,0.9,18.28,54.64,0.9,21.07,46.0,0.9,18.28,54.64,0.9,21.1,45.97,0.9
188,23,45,21.1,79.0,4.5,4.5,4.5,4.5,4.5,21.09,46.02,0.9,18.28,54.76,0.9,21.06,46.11,0.9,18.28,54.76,0.9,21.1,46.07,0.9
188,24,0,21.1,81.0,4.5,4.5,4.5,4.5,4.5,21.09,46.15,0.9,18.28,54.91,0.9,21.06,46.23,0.9,18.28,54.91,0.9,21.1,46.19,0.9
189,0,15,20.98,83.25,4.5,4.5,4.5,4.5,4.5,21.09,46.27,0.9,18.27,55.05,0.9,21.06,46.36,0.9,18.27,55.05,0.9,21.1,46.3,0.9
189,0,30,20.85,85.5,4.5,4.5,4.5,4.5,4.5,21.08,46.4,0.9,18.27,55.21,0.9,21.05,46.49,0.9,18.27,55.21,0.9,21.1,46.4,0.9
189,0,45,20.73,87.75,4.5,4.5,4.5,4.5,4.5,21.08,46.53,0.9,18.27,55.36,0.9,21.04,46.62,0.9,18.27,55.36,0.9,21.1,46.51,0.9
189,1,0,20.6,90.0,4.5,4.5,4.5,4.5,4.5,21.07,46.67,0.9,18.26,55.52,0.9,21.04,46.76,0.9,18.26,55.52,0.9,21.1,46.63,0.9
189,1,15,20.3,92.5,4.5,4.5,4.5,4.5,4.5,21.06,46.81,0.9,18.26,55.67,0.9,21.03,46.9,0.9,18.26,55.67,0.9,21.1,46.74,0.9
189,1,30,20.0,95.0,4.5,4.5,4.5,4.5,4.5,21.05,46.95,0.9,18.25,55.81,0.9,21.02,47.04,0.9,18.25,55.81,0.9,21.1,46.85,0.9
189,1,45,19.7,97.5,4.5,4.5,4.5,4.5,4.5,21.03,47.09,0.9,18.24,55.94,0.9,21.0,47.18,0.9,18.24,55.94,0.9,21.1,46.96,0.9
189,2,0,19.4,100.0,4.5,4.5,4.5,4.5,4.5,21.02,47.22,0.9,18.24,56.07,0.9,20.99,47.31,0.9,18.24,56.07,0.9,21.1,47.06,0.9
189,2,15,19.12,100.0,4.5,4.5,4.5,4.5,4.5,21.0,47.31,0.9,18.23,56.13,0.9,20.97,47.39,0.9,18.23,56.13,0.9,21.1,47.11,0.9
189,2,30,18.85,100.0,4.5,4.5,4.5,4.5,4.5,20.98,59.78,0.9,18.22,75.01,0.9,20.95,59.89,0.9,18.22,75.01,0.9,21.1,56.33,0.9
189,2,45,18.58,100.0,4.5,4.5,4.5,4.5,4.5,20.96,67.74,0.9,18.2,81.8,0.9,20.93,67.86,0.9,18.2,81.8,0.9,21.1,64.49,0.9
189,3,0,18.3,100.0,4.5,4.5,4.5,4.5,4.5,20.94,68.95,0.9,18.19,81.02,0.9,20.91,69.07,0.9,18.19,81.02,0.9,21.1,67.68,0.9
189,3,15,18.3,100.0,4.5,4.5,4.5,4.5,4.5,20.93,68.1,0.9,18.19,80.3,0.9,20.9,68.21,0.9,18.19,80.3,0.9,21.1,67.79,0.9
189,3,30,18.3,100.0,4.5,4.5,4.5,4.5,4.5,20.92,67.74,0.9,18.18,80.47,0.9,20.89,67.86,0.9,18.18,80.47,0.9,21.1,67.28,0.9
189,3,45,18.3,100.0,4.5,4.5,4.5,4.5,4.5,20.92,67.88,0.9,18.18,80.63,0.9,20.89,68.0,0.9,18.18,80.63,0.9,21.1,67.08,0.9
189,4,0,18.3,100.0,4.5,4.5,4.5,4.5,4.5,20.91,68.02,0.9,18.18,80.64,0.9,20.88,68.14,0.9,18.18,80.64,0.9,21.1,67.13,0.9
189,4,15,18.03,100.0,4.5,4.5,4.5,4.5,4.5,20.9,68.14,0.9,18.17,80.73,0.9,20.87,68.26,0.9,18.17,80.73,0.9,21.1,67.26,0.9
189,4,30,17.75,100.0,4.5,4.5,4.5,4.5,4.5,20.9,68.22,0.9,18.17,80.82,0.9,20.87,68.32,0.9,18.17,80.82,0.9,21.1,67.37,0.9
189,4,45,17.47,100.0,4.5,4.5,4.5,4.5,4.5,20.9,68.26,0.9,18.17,80.87,0.9,20.88,68.37,0.9,18.17,80.87,0.9,21.1,67.44,0.9
189,5,0,17.2,100.0,4.5,4.5,4.5,4.5,4.5,20.9,68.29,0.9,18.18,80.88,0.9,20.88,68.39,0.9,18.18,80.89,0.9,21.1,67.48,0.9
189,5,15,17.9,100.0,4.5,4.5,4.5,4.5,4.5,20.93,68.14,0.9,18.19,80.72,0.9,20.9,68.24,0.9,18.19,80.73,0.9,21.1,67.45,0.9
189,5,30,18.6,100.0,4.5,4.5,4.5,4.5,4.5,20.97,67.8,0.9,18.21,80.37,0.9,20.94,67.91,0.9,18.21,80.38,0.9,21.1,67.32,0.9
189,5,45,19.3,100.0,4.5,4.5,4.5,4.5,4.5,21.02,62.66,0.9,18.24,72.82,0.9,20.99,62.76,0.9,18.24,72.83,0.9,21.1,63.64,0.9
189,6,0,20.0,100.0,4.5,4.5,4.5,4.5,4.5,21.07,59.44,0.9,18.28,70.1,0.9,21.06,59.48,0.9,18.27,70.12,0.9,21.1,60.45,0.9
189,6,15,20.15,100.0,4.5,4.5,4.5,4.5,4.5,21.09,57.53,0.9,18.31,68.12,0.9,21.08,57.54,0.9,18.31,68.15,0.9,21.1,58.15,0.9
189,6,30,20.3,100.0,4.5,4.5,4.5,4.5,4.5,21.1,55.82,0.9,18.35,65.76,0.9,21.09,55.82,0.9,18.34,65.8,0.9,21.1,56.32,0.9
189,6,45,20.45,100.0,4.5,4.5,4.5,4.5,4.5,21.1,54.48,0.9,18.44,63.87,0.9,21.1,54.48,0.9,18.38,64.12,0.9,21.1,54.94,0.9
189,7,0,20.6,100.0,4.5,4.5,4.5,4.5,4.5,21.1,53.44,0.9,18.56,62.28,0.9,21.1,53.44,0.9,18.42,62.81,0.9,21.1,53.85,0.9
189,7,15,20.88,99.25,4.5,4.5,4.5,4.5,4.5,21.1,52.58,0.9,18.68,60.84,0.9,21.1,52.58,0.9,18.47,61.64,0.9,21.1,52.94,0.9
189,7,30,21.15,98.5,4.5,4.5,4.5,4.5,4.5,21.1,51.91,0.9,18.84,59.48,0.9,21.1,51.91,0.9,18.53,60.67,0.9,21.1,52.22,0.9
189,7,45,21.42,97.75,4.5,4.5,4.5,4.5,4.5,21.1,51.38,0.9,18.98,58.38,0.9,21.1,51.38,0.9,18.58,59.88,0.9,21.1,51.66,0.9
189,8,0,21.7,97.0,4.5,4.5,4.5,4.5,4.5,21.1,50.98,0.9,19.11,57.47,0.9,21.1,50.98,0.9,18.63,59.23,0.9,21.1,51.23,0.9
189,8,15,22.67,94.0,4.5,4.5,4.5,4.5,4.5,21.1,50.74,0.9,19.24,56.75,0.9,21.1,50.75,0.9,18.69,58.76,0.9,21.1,50.98,0.9
189,8,30,23.65,91.0,4.5,4.5,4.5,4.5,4.5,21.1,50.63,0.9,19.37,56.16,0.9,21.1,50.63,0.9,18.75,58.39,0.9,21.1,50.87,0.9
189,8,45,24.63,88.0,4.5,4.5,4.5,4.5,4.5,21.1,50.62,0.9,19.56,55.48,0.9,21.1,50.62,0.9,18.81,58.16,0.9,21.1,50.87,0.9
189,9,0,25.6,85.0,4.5,4.5,4.5,4.5,4.5,21.1,50.69,0.9,19.74,54.91,0.9,21.1,50.69,0.9,18.86,58.02,0.9,21.1,50.95,0.9
189,9,15,25.6,85.0,4.5,4.5,4.5,4.5,4.5,21.1,50.72,0.9,19.93,54.31,0.9,21.1,50.72,0.9,18.9,57.9,0.9,21.1,51.0,0.9
189,9,30,25.6,85.0,4.5,4.5,4.5,4.5,4.5,21.1,50.73,0.9,20.07,53.86,0.9,21.1,50.73,0.9,18.93,57.81,0.9,21.1,51.01,0.9
189,9,45,25.6,85.0,4.5,4.5,4.5,4.5,4.5,21.1,50.75,0.9,20.11,53.77,0.9,21.1,50.75,0.9,18.96,57.75,0.9,21.1,51.01,0.9
189,10,0,25.6,85.0,4.5,4.5,4.5,4.5,4.5,21.1,50.77,0.9,20.1,53.84,0.9,21.1,50.77,0.9,18.99,57.69,0.9,21.1,51.0,0.9
189,10,15,26.0,83.0,4.5,4.5,4.5,4.5,4.5,21.1,50.79,0.9,20.07,53.98,0.9,21.1,50.79,0.9,19.02,57.63,0.9,21.1,51.01,0.9
189,10,30,26.4,81.0,4.5,4.5,4.5,4.5,4.5,21.1,50.84,0.9,20.0,54.24,0.9,21.1,50.84,0.9,19.05,57.54,0.9,21.1,51.05,0.9
189,10,45,26.8,79.0,4.5,4.5,4.5,4.5,4.5,21.1,50.89,0.9,19.94,54.49,0.9,21.1,50.89,0.9,19.09,57.45,0.9,21.1,51.11,0.9
189,11,0,27.2,77.0,4.5,4.5,4.5,4.5,4.5,21.1,50.94,0.9,19.89,54.74,0.9,21.1,50.94,0.9,19.13,57.39,0.9,21.1,51.17,0.9
189,11,15,27.35,76.25,4.5,4.5,4.5,4.5,4.5,21.1,51.0,0.9,19.82,55.01,0.9,21.1,51.0,0.9,19.16,57.33,0.9,21.1,51.23,0.9
189,11,30,27.5,75.5,4.5,4.5,4.5,4.5,4.5,21.1,51.06,0.9,19.76,55.28,0.9,21.1,51.06,0.9,19.19,57.29,0.9,21.1,51.29,0.9
189,11,45,27.65,74.75,4.5,4.5,4.5,4.5,4.5,21.1,51.12,0.9,19.64,55.75,0.9,21.1,51.12,0.9,19.18,57.39,0.9,21.1,51.36,0.9
189,12,0,27.8,74.0,4.5,4.5,4.5,4.5,4.5,21.1,51.17,0.9,19.5,56.29,0.9,21.1,51.17,0.9,19.15,57.54,0.9,21.1,51.42,0.9
189,12,15,27.8,74.0,4.5,4.5,4.5,4.5,4.5,21.1,51.21,0.9,19.37,56.81,0.9,21.1,51.21,0.9,19.1,57.76,0.9,21.1,51.47,0.9
189,12,30,27.8,74.0,4.5,4.5,4.5,4.5,4.5,21.1,51.24,0.9,19.24,57.31,0.9,21.1,51.24,0.9,19.03,58.04,0.9,21.1,51.49,0.9
189,12,45,27.8,74.0,4.5,4.5,4.5,4.5,4.5,21.1,51.24,0.9,19.15,57.64,0.9,21.1,51.24,0.9,18.99,58.2,0.9,21.1,51.48,0.9
189,13,0,27.8,74.0,4.5,4.5,4.5,4.5,4.5,21.1,51.23,0.9,19.09,57.85,0.9,21.1,51.23,0.9,18.97,58.29,0.9,21.1,51.46,0.9
189,13,15,27.65,75.25,4.5,4.5,4.5,4.5,4.5,21.1,51.24,0.9,19.04,58.04,0.9,21.1,51.24,0.9,18.95,58.37,0.9,21.1,51.46,0.9
189,13,30,27.5,76.5,4.5,4.5,4.5,4.5,4.5,21.1,51.27,0.9,19.01,58.2,0.9,21.1,51.27,0.9,18.93,58.46,0.9,21.1,51.5,0.9
189,13,45,27.35,77.75,4.5,4.5,4.5,4.5,4.5,21.1,51.31,0.9,19.0,58.24,0.9,21.1,51.31,0.9,18.96,58.38,0.9,21.1,51.56,0.9
189,14,0,27.2,79.0,4.5,4.5,4.5,4.5,4.5,21.1,51.37,0.9,19.03,58.2,0.9,21.1,51.37,0.9,19.02,58.21,0.9,21.1,51.63,0.9
189,14,15,27.35,79.0,4.5,4.5,4.5,4.5,4.5,21.1,51.45,0.9,19.06,58.16,0.9,21.1,51.45,0.9,19.11,57.98,0.9,21.1,51.72,0.9
189,14,30,27.5,79.0,4.5,4.5,4.5,4.5,4.5,21.1,51.54,0.9,19.11,58.1,0.9,21.1,51.54,0.9,19.22,57.68,0.9,21.1,51.82,0.9
189,14,45,27.65,79.0,4.5,4.5,4.5,4.5,4.5,21.1,51.66,0.9,19.12,58.19,0.9,21.1,51.66,0.9,19.29,57.56,0.9,21.1,51.94,0.9
189,15,0,27.8,79.0,4.5,4.5,4.5,4.5,4.5,21.1,51.78,0.9,19.1,58.38,0.9,21.1,51.78,0.9,19.36,57.44,0.9,21.1,52.07,0.9
189,15,15,27.93,77.75,4.5,4.5,4.5,4.5,4.5,21.1,51.84,0.9,19.07,58.53,0.9,21.1,51.84,0.9,19.41,57.3,0.9,21.1,52.15,0.9
189,15,30,28.05,76.5,4.5,4.5,4.5,4.5,4.5,21.1,51.86,0.9,19.04,58.69,0.9,21.1,51.86,0.9,19.48,57.08,0.9,21.1,52.18,0.9
189,15,45,28.18,75.25,4.5,4.5,4.5,4.5,4.5,21.1,51.86,0.9,19.02,58.76,0.9,21.1,51.86,0.9,19.62,56.62,0.9,21.1,52.17,0.9
189,16,0,28.3,74.0,4.5,4.5,4.5,4.5,4.5,21.1,51.84,0.9,19.01,58.76,0.9,21.1,51.84,0.9,19.79,56.0,0.9,21.1,52.14,0.9
189,16,15,28.18,74.75,4.5,4.5,4.5,4.5,4.5,21.1,51.83,0.9,19.01,58.79,0.9,21.1,51.83,0.9,19.98,55.34,0.9,21.1,52.12,0.9
189,16,30,28.05,75.5,4.5,4.5,4.5,4.5,4.5,21.1,51.84,0.9,19.0,58.81,0.9,21.1,51.84,0.9,20.23,54.5,0.9,21.1,52.13,0.9
189,16,45,27.93,76.25,4.5,4.5,4.5,4.5,4.5,21.1,51.86,0.9,18.98,58.91,0.9,21.1,51.86,0.9,20.21,54.58,0.9,21.1,52.16,0.9
189,17,0,27.8,77.0,4.5,4.5,4.5,4.5,4.5,21.1,51.89,0.9,18.95,59.04,0.9,21.1,51.89,0.9,20.06,55.1,0.9,21.1,52.2,0.9
189,17,15,27.65,77.5,4.5,4.5,4.5,4.5,4.5,21.1,51.89,0.9,18.92,59.17,0.9,21.1,51.89,0.9,19.84,55.88,0.9,21.1,52.19,0.9
189,17,30,27.5,78.0,4.5,4.5,4.5,4.5,4.5,21.1,51.84,0.9,18.88,59.28,0.9,21.1,51.84,0.9,19.55,56.86,0.9,21.1,52.13,0.9
189,17,45,27.35,78.5,4.5,4.5,4.5,4.5,4.5,21.1,51.77,0.9,18.84,59.38,0.9,21.1,51.77,0.9,19.34,57.54,0.9,21.1,52.02,0.9
189,18,0,27.2,79.0,4.5,4.5,4.5,4.5,4.5,21.1,51.67,0.9,18.79,59.46,0.9,21.1,51.67,0.9,19.2,57.97,0.9,21.1,51.9,0.9
189,18,15,26.8,77.75,4.5,4.5,4.5,4.5,4.5,21.1,51.46,0.9,18.74,59.38,0.9,21.1,51.46,0.9,19.06,58.19,0.9,21.1,51.69,0.9
189,18,30,26.4,76.5,4.5,4.5,4.5,4.5,4.5,21.1,51.2,0.9,18.69,59.28,0.9,21.1,51.2,0.9,18.93,58.38,0.9,21.1,51.44,0.9
189,18,45,26.0,75.25,4.5,4.5,4.5,4.5,4.5,21.1,50.92,0.9,18.64,59.12,0.9,21.1,50.92,0.9,18.83,58.42,0.9,21.1,51.16,0.9
189,19,0,25.6,74.0,4.5,4.5,4.5,4.5,4.5,21.1,50.61,0.9,18.6,58.91,0.9,21.1,50.61,0.9,18.75,58.35,0.9,21.1,50.85,0.9
189,19,15,25.6,76.0,4.5,4.5,4.5,4.5,4.5,21.1,50.44,0.9,18.57,58.88,0.9,21.1,50.44,0.9,18.69,58.43,0.9,21.1,50.64,0.9
189,19,30,25.6,78.0,4.5,4.5,4.5,4.5,4.5,21.1,50.32,0.9,18.53,58.89,0.9,21.1,50.32,0.9,18.62,58.55,0.9,21.1,50.5,0.9
189,19,45,25.6,80.0,4.5,4.5,4.5,4.5,4.5,21.1,50.25,0.9,18.5,58.92,0.9,21.1,50.25,0.9,18.58,58.65,0.9,21.1,50.41,0.9
189,20,0,25.6,82.0,4.5,4.5,4.5,4.5,4.5,21.1,50.22,0.9,18.48,58.98,0.9,21.1,50.22,0.9,18.54,58.76,0.9,21.1,50.35,0.9
189,20,15,25.03,86.5,4.5,4.5,4.5,4.5,4.5,21.1,50.22,0.9,18.46,59.05,0.9,21.1,50.22,0.9,18.51,58.88,0.9,21.1,50.34,0.9
189,20,30,24.45,91.0,4.5,4.5,4.5,4.5,4.5,21.1,50.25,0.9,18.44,59.15,0.9,21.1,50.25,0.9,18.48,59.01,0.9,21.1,50.37,0.9
189,20,45,23.88,95.5,4.5,4.5,4.5,4.5,4.5,21.1,50.29,0.9,18.42,59.26,0.9,21.1,50.29,0.9,18.45,59.15,0.9,21.1,50.43,0.9
189,21,0,23.3,100.0,4.5,4.5,4.5,4.5,4.5,21.1,50.35,0.9,18.41,59.39,0.9,21.1,50.35,0.9,18.43,59.3,0.9,21.1,50.5,0.9
189,21,15,23.3,100.0,4.5,4.5,4.5,4.5,4.5,21.1,50.46,0.9,18.4,59.5,0.9,21.1,50.46,0.9,18.42,59.43,0.9,21.1,50.66,0.9
189,21,30,23.3,100.0,4.5,4.5,4.5,4.5,4.5,21.1,50.62,0.9,18.39,59.62,0.9,21.1,50.62,0.9,18.41,59.56,0.9,21.1,50.9,0.9
189,21,45,23.3,100.0,4.5,4.5,4.5,4.5,4.5,21.1,50.8,0.9,18.39,59.77,0.9,21.1,50.8,0.9,18.4,59.72,0.9,21.1,51.18,0.9
189,22,0,23.3,100.0,4.5,4.5,4.5,4.5,4.5,21.1,51.0,0.9,18.38,59.94,0.9,21.1,51.0,0.9,18.39,59.9,0.9,21.1,51.49,0.9
189,22,15,23.3,100.0,4.5,4.5,4.5,4.5,4.5,21.1,51.11,0.9,18.38,60.07,0.9,21.1,51.11,0.9,18.39,60.04,0.9,21.1,51.66,0.9
189,22,30,23.3,100.0,4.5,4.5,4.5,4.5,4.5,21.1,51.17,0.9,18.37,60.2,0.9,21.1,51.17,0.9,18.38,60.17,0.9,21.1,51.71,0.9
189,22,45,23.3,100.0,4.5,4.5,4.5,4.5,4.5,21.1,51.2,0.9,18.37,60.29,0.9,21.1,51.2,0.9,18.37,60.27,0.9,21.1,51.7,0.9
189,23,0,23.3,100.0,4.5,4.5,4.5,4.5,4.5,21.1,51.2,0.9,18.36,60.34,0.9,21.1,51.2,0.9,18.36,60.32,0.9,21.1,51.66,0.9
189,23,15,23.03,100.0,4.5,4.5,4.5,4.5,4.5,21.1,51.12,0.9,18.35,60.28,0.9,21.1,51.12,0.9,18.36,60.26,0.9,21.1,51.56,0.9
189,23,30,22.75,100.0,4.5,4.5,4.5,4.5,4.5,21.1,51.02,0.9,18.35,60.19,0.9,21.1,51.02,0.9,18.35,60.18,0.9,21.1,51.45,0.9
189,23,45,22.47,100.0,4.5,4.5,4.5,4.5,4.5,21.1,50.9,0.9,18.34,60.08,0.9,21.1,50.9,0.9,18.34,60.07,0.9,21.1,51.33,0.9
189,24,0,22.2,100.0,4.5,4.5,4.5,4.5,4.5,21.1,50.76,0.9,18.33,59.95,0.9,21.1,50.76,0.9,18.33,59.94,0.9,21.1,51.18,0.9
